,post_type,post_status,post_id,custom_todofuken_no,tax_todofuken,custom_sortorder,post_title,custom_postalcode,custom_address,custom_memo_available_datetime,custom_phone,custom_website,tax_is_open_sunday,tax_is_open_holiday,社内メモ,追加日
,medical-institution,publish,77702264,28,兵庫,1,久保みずきレディースクリニック菅原記念診療所,651-2277,神戸市西区美賀多台3丁目13-8,"月・水・金  9:30-11:30  16:00-18:30
火・木  9:30-11:30
土  9:30-11:30  14:00-15:30",078-961-3333,http://www.kubomizuki.or.jp/,,,,
,medical-institution,publish,77702265,28,兵庫,1,"おかざきマタニティクリ
ニック",651-2103,神戸市西区学園西町5丁目2-5,平日8:00～24:00  土曜日曜祝日8:00～24:00,078-798-1103,http://www.gakuentoshi-mc.com/,,,,
,medical-institution,publish,77702266,28,兵庫,1,尼崎医療生協病院,661-0033,尼崎市南武庫之荘12丁目16-1,"平日  8:30-16:30
土曜  8:30-11:30",06-6436-1701,https://www.amagasaki.coop/byouin/,,,,
,medical-institution,publish,77702267,28,兵庫,1,伊藤産婦人科医院,661-0012,尼崎市南塚口町1-7-5,"土・日・月：  9:30-13:30, 14:00-18:00
火：  9:00-:12:30
水：  9:30-13:30, 15:30-19:00",06-6426-6155,http://www.ito-sanfujinka.com,◯,,,
,medical-institution,publish,77702268,28,兵庫,1,末包クリニック,661-0033,尼崎市南武庫之荘1丁目13-10,診療時間内,06-6435-2488,,,,,
,medical-institution,publish,77702269,28,兵庫,1,"産科・婦人科  衣笠クリ
ニック",661-0953,尼崎市東園田町9-10-1,"月・火・水・金 9:00-13:00  16:30-18:30  木・
土 9:00-13:00",06-6494-0070,http://kinugasakai.com,,,,
,medical-institution,publish,77702270,28,兵庫,1,"医療法人社団南川クリニッ
ク",661-0001,尼崎市塚口本町2丁目20-1,"平日  9:00-12:30  17:00-19:30
木曜・土曜  9:00-12:30",06-6423-3046,https://www.minakawa-obgy.or.jp/,,,,
,medical-institution,publish,77702271,28,兵庫,1,ウィメンズクリニック横田,661-0002,尼崎市塚口町1丁目24-2,"平日 9:00-12:00、16:30-19:00、木曜・土曜
9:00-12:00",06-6421-7240,https://wclinic-yokota.com/,,,,
,medical-institution,publish,77702272,28,兵庫,1,"かないレディースクリニッ
ク",661-0002,尼崎市塚口町5丁目10-3,"月曜-土曜日 9:00-12:00 月、火、木は14:00-
16:30",06-4961-6050,http://kanai-clinic.com/,,,,
,medical-institution,publish,77702273,28,兵庫,1,"医療法人社団  ＪＵＮレ
ディースクリニック",661-0976,尼崎市潮江1丁目3-43  緑遊新都心ﾋﾞﾙ2階,"月・火・木・金  9:30～16:00
水・土  9:30～12:00",06-4960-8115,https://www.jun-lc.jp/,,,,
,medical-institution,publish,77702274,28,兵庫,1,武居レディースクリニック,661-0035,尼崎市武庫之荘2丁目1-1,"平日  9:00-12:30 16:30-19:30
土曜  9:00-12:30",06-6431-1123,,,,,
,medical-institution,publish,77702275,28,兵庫,1,"武居レディースクリニック
塚口院",661-0979,尼崎市上坂部1-1-1-302,"月・水・金：  9:20-13:00, 14:50-19:00
火・木・土：  9:20-13:00",06-6499-3355,http://www.takei-ladies.com/,,,,
,medical-institution,publish,77702276,28,兵庫,1,木内女性クリニック,663-8204,西宮市高松町4-8プレラにしのみや3F,平日10:00～19:00    土曜日9:00～13:00,0798-63-2271,http://kiuchi-cl.com,,,,
,medical-institution,publish,77702277,28,兵庫,1,"スギモトレディースクリ
ニック",662-0832,西宮市甲風園1丁目12-5,"平日 9:00-12:00 16:30-19:30
土曜 9:00-12:00",0798-63-0325,https://www.sugimoto-clinic.com/,,,,
,medical-institution,publish,77702278,28,兵庫,1,医療法人社団高橋産婦人科クリニック,662-0971,西宮市和上町6-22オリーブハイツ2階,"平日  月火水木金  9:00-12:00  13:00-14:30
月火水金  17:00-19:00
土  9:00-12:00",0798-33-0150,https://www.tgc.or.jp/,,,,
,medical-institution,publish,77702279,28,兵庫,1,"医療法人社団  もりたレ
ディースクリニック",663-8035,西宮市北口町1-2 ACTA西宮  東館4F,"月火木金： 10:00〜13:00  16:00〜19:00
土： 10:00〜13:30",0798-69-3336,https://www.morita-ladies-clinic.com,,,,
,medical-institution,publish,77702280,28,兵庫,1,山田産婦人科,663-8152,西宮市甲子園町6-13,"月～土 9:00-12:00
月・火・水・金  17:00-19:00",0798-41-0272,,,,,
,medical-institution,publish,77702281,28,兵庫,1,徐クリニック,662-0822,西宮市松籟荘10-25,"月  水： 8:45～13:30  16:30～19:00
火  木  金： 8:45～13:30土： 8:45～15:30",0798-54-8551,https://www.joclinic.jp,,,,
,medical-institution,publish,77702282,28,兵庫,1,江原産婦人科医院,663-8111,西宮市二見町9ー17,"平日（月火水木金土）  9:00-12:00
（月・水・金）17:00-19:00",0798-67-1162,http://nttbj.itp.ne.jp/0798671162/,,,,
,medical-institution,publish,77702283,28,兵庫,1,岡田医院,662-0834,西宮市南昭和町3-18,"平日  9:00-12:00  17:00-19:00
土曜  9:00-12:00
木曜休診",0798-67-1136,,,,,
,medical-institution,publish,77702284,28,兵庫,1,こじまクリニック,662-0973,西宮市田中町5-20-4F,"月、火、水、金  9:30-12:45 , 15:30-19:00
土曜  9:30-12:45   木、日、祝  休診",0798-56-8602,https://koji-cli.com,,,,
,medical-institution,publish,77702285,28,兵庫,1,"すずきレディースクリニッ
ク",662-0973,西宮市田中町3-1-202,"月・火・水・金 ： 9:30-12:30  16:00-19:00
木・土  ：  9:30-12:30  日、祝日  休診",0798-39-0555,https://www.suzuki-lc.jp,,,,
,medical-institution,publish,77702286,28,兵庫,1,中川産婦人科クリニック,662-0866,西宮市柳本町4-16,"月・火・水・金 9:00-12:00 18:00-19:00  木・
土  9:00-12:00",0798-72-1153,http://www.nakagawa-sanfujinka.com,,,,
,medical-institution,publish,77702287,28,兵庫,1,まりウィメンズクリニック,662-0045,西宮市安井町5-14,診療時間に準ずる,0798-39-0777,https://www.mari-clinic.com,,,,
,medical-institution,publish,77702288,28,兵庫,1,"みやざきレディースクリ
ニック",662-0911,西宮市池田町9-6-204,"平日  9:00-12:00  16:00-19:00（月・水・金）
土  9:00-12:00",0798-32-5230,http://www.miyazaki-ladies.com/,,,,
,medical-institution,publish,77702289,28,兵庫,1,医療法人社団  宮本レディースクリニック,662-0084,西宮市樋之池町5-22,"月水金 9:00-12:00 17:00-19:00
火 9:00-12:00
木土 9:00-12:00 18:00-翌9:00",0798-75-1103,https://miyamoto-lc.jp/,,,,
,medical-institution,publish,77702290,28,兵庫,1,レディース＆マタニティクリニックサンタクルスザ シュクガワ,662-0063,西宮市相生町8-11,"月・火・木  9:00-13:00  17:00-19:00
水  9:00-13:00  14:30-16:00(完全予約制)
金  9:00-13:00  14:30-16:00(完全予約制)
17:00-19:00
土曜  9:00-16:00",0798-75-1188,http://www.santacruz.or.jp/,,,,
,medical-institution,publish,77702291,28,兵庫,1,"芦屋小野レディスクリニッ
ク",659-0076,芦屋市清水町,8:00-20:00,0797-21-3700,https://www.ono-lc.com/,,,,
,medical-institution,publish,77702292,28,兵庫,1,阿部レディースクリニック,659-0065,芦屋市公光町7-15  スピリット芦屋1F,月・火・水・金  10:00～19:00  木・土  10:00～13:00,0797-25-0401,http://www.ashiya-abe.com,,,,
,medical-institution,publish,77702293,28,兵庫,1,ウィメンズクリニック布谷,659-0093,芦屋市船戸町1-29  芦屋駅西ビル5階,"月火木金 10:00-13:00  16:00-18:30  水土
10:00-13:00",0797-25-2520,http://www.womens-clinic-nunotani.jp,,,,
,medical-institution,publish,77702294,28,兵庫,1,"医療法人社団三侑会  渡辺
産婦人科小児科",659-0093,芦屋市船戸町6-21,"月・火・水・金  8:30-15:00
木・土  8:30-12:00",0797-22-5027,https://since1935.jp/,,,,
,medical-institution,publish,77702295,28,兵庫,1,市立伊丹病院,664-8540,伊丹市昆陽池1丁目100番地,"平日8:30～17:00
※上記以外の時間帯でも、産婦人科医師が宿日直の場合対応可",072-777-3773,http://www.hosp.itami.hyogo.jp/,△,△,,
,medical-institution,publish,77702296,28,兵庫,1,医療法人社団高橋産婦人科医院,666-0142,川西市清和台東1-3-75,"平日（月・水・金）  9:30-19:00
（火・木）  9:30-12:00
土曜  9:30-12:00",072-799-0001,http://www.medic-grp.co.jp/doctor/takahashi_s/,,,,
,medical-institution,publish,77702297,28,兵庫,1,戸田医院,666-0105,川西市見野2丁目36番11,"月～土  午前9:00-12:15
月・水・金  午後17:00-19:00",072-794-7778,http://www.toda-iin.com/sp/,,,,
,medical-institution,publish,77702298,28,兵庫,1,医療法人社団  ふかみレディースクリニック,666-0033,川西市栄町12-8 三宝ビル4F,"月・火・水・金  9:30-12:30  16:30-19:00
木・土  9:30-12:30",072-740-0230,https://www.wish-fukami.com/,,,,
,medical-institution,publish,77702299,28,兵庫,1,愛和レディースクリニック,664-0027,伊丹市池尻1丁目204-2,"月・火・木・金：9:00-12:00, 16:00-19:00
水・土：9:00-12:00",072-770-2000,http://www.aiwa-ladies.com,,,,
,medical-institution,publish,77702300,28,兵庫,1,いけざわレディースクリニック,664-0858,伊丹市西台1丁目2-11C-3ビル1F,"月～金  9:30-13:00  16:30-19:30
土  9:30-13:00
日祝休み",072-777-8184,https://www.ikezawa-clinic.jp/,,,,
,medical-institution,publish,77702301,28,兵庫,1,みずほレディースクリニック,664-0013,伊丹市瑞穂町5-72,"月から土： 9:30～12:30
月・火・水・金： 15:30～19:00",072-778-4103,http://www.mizuho-clinic.com,,,,
,medical-institution,publish,77702302,28,兵庫,1,みずほレディースクリニック伊丹駅前,664-0851,伊丹市中央1-4-2  くらすと伊丹4階,"月：9：30～12：30
火～金：：9：30～12：30    15：30～19：00土：9：30～12：30    15：00～18：00",072-785-2202,http://ekimae.mizuho-clinic.com/,,,,
,medical-institution,publish,77702303,28,兵庫,1,レディースクリニックTaya,664-0846,伊丹市伊丹1丁目10-14-201-5,"月・火・水・木・金・土  午前 9:00-12:00
月・火・木・金  午後 16:30-18:30",072-771-7717,https://lc-taya.jp/,,,,
,medical-institution,publish,77702304,28,兵庫,1,大門医院,665-0842,宝塚市川面3丁目23番12号,月・水・金  9時～12時  16時～19時  火・木・土  9時～12時,0797-86-0881,https://www.daimon-cl.com/,,,,
,medical-institution,publish,77702305,28,兵庫,1,大西レディスクリニック,665-0022,宝塚市野上1-1-24,"平日・土曜  9:00-12:00
月・水・金  16:30-19:00",0797-76-5210,http://onishi-clinic.sakura.ne.jp/index.html,,,,
,medical-institution,publish,77702306,28,兵庫,1,清水産婦人科医院,665-0011,宝塚市南口2-2-4,"月曜から水曜日9:00-12:00 14:00-16:00 16::30-
19:00 木曜日9:00-12:00  14:00-16:00(木曜日の
午後は予約診察のみ）金曜・土曜 9:00-12::30",0797-72-0300,https://www.shimizu-wcl.com,,,,
,medical-institution,publish,77702307,28,兵庫,1,信永みほレディースクリニック,665-0054,宝塚市鹿塩  2丁目  13-41,"月・水・金  9:00-12:30    16:00-19:00
火・木・土  9:00-12:30",0798-57-1225,https://www.miho-lc.com,,,,
,medical-institution,publish,77702308,28,兵庫,1,平野マタニティクリニック,665-0881,宝塚市山本東3-14-5,24時間（平日・日祝とも）,0797-80-4103,https://www.hirano-mc.com,◯,◯,,
,medical-institution,publish,77702309,28,兵庫,1,"レディース＆マタニティクリニック  
サンタクルス　ザ  タカラヅカ",665-0844,宝塚市武庫川町6-22,"平日  9:00-13:00 17:00-19:00
土曜日  9:00-13:00 14:00-16:00
日・祝  9:00-12:00",0797-83-1188,http://www.santacruz.or.jp/,△,△,,
,medical-institution,publish,77702310,28,兵庫,1,高砂西部病院,676-0812,高砂市中筋1丁目10番41号,"月～土  9:00-12:00
月・木  16:30-18:00",079-447-0100,https://www.takasagoseibu.jp/index.html,,,,
,medical-institution,publish,77702311,28,兵庫,1,"あきこレディースクリニッ
ク",673-0846,明石市上ノ丸3丁目11-8,原則、診療時間内,078-965-6563,http://www.akiko-lc.com/,,,,
,medical-institution,publish,77702312,28,兵庫,1,"久保みずきレディースクリ
ニック",673-0892,明石市本町2-1-15,"平日（水曜は休診）9:30-12:30  16:00-18:30
土曜9:30-12:30",078-913-9811,https://kubomizuki-akashi.jp/,,,,
,medical-institution,publish,77702313,28,兵庫,1,"医療法人社団  私立二見レ
ディースクリニック",674-0092,明石市二見町東二見207,"月、火、水、金  9:00-12:00、13:00-15:00
木、土  9:00-12:00",078-942-1783,,,,,
,medical-institution,publish,77702314,28,兵庫,1,鈴木産婦人科医院,674-0081,明石市魚住町錦が丘3丁目3-8,AM9:00-PM1:00（日曜、祝日を除く）,078-947-4882,,,,,
,medical-institution,publish,77702315,28,兵庫,1,せきじま産婦人科,673-0866,明石市朝霧町1-24-1,常時,078-911-2407,,◯,◯,,
,medical-institution,publish,77702316,28,兵庫,1,なかた・みずのやレディースクリニック,673-0891,明石市大明石町1-3-8ユタカ第2ビル2F,月火木金土9:00-12:30月火金16:00-19:00,078-912-3312,http://nakata-mi.sakura.ne.jp,,,,
,medical-institution,publish,77702317,28,兵庫,1,医療法人社団  博愛産科婦人科,674-0094,明石市二見町西二見450-5,月～土9:30-12:30 月・水・金17:00-19:30,078-941-8803,,,,,
,medical-institution,publish,77702318,28,兵庫,1,日野医院,673-0893,明石市材木町9番17号,"月・水 9:00～12:30、
火 9:00～12:00  17:00～19:00、金 9:00～12:30  17:00～19:00、土 9:00～12:00",078-911-2910,,,,,
,medical-institution,publish,77702319,28,兵庫,1,"ちくご・ひらまつ産婦人科
医院",675-0068,加古川市加古川町中津230-1,"月水金9:00-18:45 火9:00-16:45 土日9:00-11:45
祝日休診  11:45-14:00除く",079-424-5163,https://hiramatsu-lc.com/,,,,
,medical-institution,publish,77702320,28,兵庫,1,安田産婦人科クリニック,675-0117,加古川市平岡町一色西2-369-1,"月・火・水・金 9:30-13:00, 17:00-19:00、
土 9:30-13:00",079-435-6662,http://yasuda-rs.com/yoyaku/,,,,
,medical-institution,publish,77702321,28,兵庫,1,レディースクリニック近藤,675-0065,加古川市加古川町篠原町111番地ゼロ・ワン・ゼロビル3F303,"月・火・水・金  9:00-12:00, 14:00-17:00木  9:00-12:00のみ
木曜午後、土曜、日曜・祝日は休み",079-427-0928,,,,,
,medical-institution,publish,77702322,28,兵庫,1,大森産婦人科医院,676-0072,高砂市伊保港町2丁目5番17号,平日9:00-18:00、土曜9:00-12:00,079-448-1103,http://www.omori-gy.or.jp/,,,,
,medical-institution,publish,77702323,28,兵庫,1,市立加西病院,675-2393,加西市北条町横尾1-13,"平日  9:00-17:00
夜間・休日は産婦人科医医師担当勤務時は可",0790-42-2200,http://www.hospital.kasai.hyogo.jp/,△,△,,
,medical-institution,publish,77702324,28,兵庫,1,"社会医療法人社団  正峰会
大山記念病院",679-0321,西脇市黒田庄町田高313,"平日  9:00～12:00
第1.3土曜日  9:00～12:00",0795-28-3773,http://ohyama-hp.jp/,,,,
,medical-institution,publish,77702325,28,兵庫,1,医療法人社団一陽会  服部病院,673-0413,三木市大塚218番地の3,"9:30～12:00  月・火・木・金・土
14:00～17:00（予約診）  月・木・金
上記以外の時間でご希望の場合、要連絡。",0794-83-9462,http://www.hattori-hospital.com/,,,,
,medical-institution,publish,77702326,28,兵庫,1,小野レディースクリニック,675-1375,小野市西本町538-3,"月曜～木曜  9:00-19:00
金・土・日曜  9:00-13:00",0794-62-1103,http://www.onolc.com/,,,,
,medical-institution,publish,77702327,28,兵庫,1,遠藤産婦人科医院,677-0054,西脇市野村町1558-3,"平日  9:00-11:30  16:00-18:00
土曜  9:00-11:30  木・日は休診",0795-22-4135,,,,,
