"id","name","postalcode","address_todofuken","address_shikuchoson","address","shikuchosonCode","phone","website","available_date"
"77703017","いづろ今村病院","892-0824","鹿児島県","鹿児島市","鹿児島市堀江町17-1","46201","099-226-2600","http://www.jiaikai.or.jp/idzuro-imamura/","月火水金8:30-12:00,14:00-17:00木8:30-12:00"
"77703018","堂園メディカルハウス","890-0052","鹿児島県","鹿児島市","鹿児島市上之園町3-1","46201","099-254-1864","https://www.dozono.co.jp/","平日8:45-13:00,14:30-17:00
土曜8:45-14:00 ※木，日，祝は休診"
"77703019","うのきクリニック","892-0826","鹿児島県","鹿児島市","鹿児島市呉服町3-6 山口ﾋﾞﾙ1階","46201","099-213-9222","http://unoki-cl.com/","月火水金土9:00-13:00,15:00-17:30
木・日・祝日休み"
"77703020","医療法人石塚レディースクリニック","892-0838","鹿児島県","鹿児島市","鹿児島市新屋敷町4番10号","46201","099-222-2509","","平日9:00-18:00土曜9:00-13:00"
"77703021","片瀬クリニック","892-0844","鹿児島県","鹿児島市","鹿児島市山之口町3-14","46201","099-222-2560","https://katase-clinic.com/","月～金10:00-13:30,15:00-19:00土10:00-14:00"
"77703022","医療法人真門会  中江産婦人科","890-0053","鹿児島県","鹿児島市","鹿児島市中央町13-3","46201","099-255-9528","http://www.nakae-obgy.jp/","月水9:00-12:00,14:00-17:30火木金土9:00-12:00
日祝休診"
"77703023","やはたウィメンズクリニック","890-0056","鹿児島県","鹿児島市","鹿児島市下荒田3-30-7","46201","099-254-3661","","平日9:00-13:00,15:00-19:00
土曜9:00-13:00 ※火曜午後は休診"
"77703024","ゆみレディースクリニック","892-0827","鹿児島県","鹿児島市","鹿児島市中町4-6ﾜﾝﾀﾞﾌﾙﾋﾞﾙ2F","46201","099-222-8777","http://www.yumi-ladies.com/","月火水金土9:00-15:00(受付14:30まで)木日祝休み"
"77703025","中村レディースクリニック","892-0818","鹿児島県","鹿児島市","鹿児島市上本町9-14","46201","099-222-5510","http://www.synapse.ne.jp/keima/","月火金9:00-12:30,14:00-18:00水土9:00-13:00
木9:00-13:00,16:00-20:00"
"77703026","たけのはし大山医院","890-0056","鹿児島県","鹿児島市","鹿児島市下荒田1-20-3","46201","099-253-6900","https://www.facebook.com/takenohashi/","平日9:00-18:00土曜9:00-13:00"
"77703027","総合病院  鹿児島生協病院","891-0141","鹿児島県","鹿児島市","鹿児島市谷山中央5丁目20-10","46201","099-267-1455","http://www.kaseikyohp.jp/","火8:30-12:00,13:45-16:30水8:30-12:00
金8:30-12:00,13:45-16:30"
"77703028","医療法人おおにし産婦人科","892-0875","鹿児島県","鹿児島市","鹿児島市川上町2805-1","46201","099-246-3210","","月火水金9:00-12:30,14:30-18:00木9:00-12:30,16:00-19:30
土14:30-17:00 ※水曜午後・日・祝休診"
"77703029","産科・婦人科  久米クリニック","896-0001","鹿児島県","いちき串木野市","いちき串木野市曙町25","46219","0996-32-7663","http://www.kagoshima.med.or.jp/map/index/547.html","月・火・木・金9:00～18:00，水9:00～13:00，
土9:00～17:00"
"77703030","くすもと産婦人科","899-2504","鹿児島県","日置市","日置市伊集院町郡1193-1","46216","099-273-6666","https://kusumoto4103.jp/","月・火・水・金9:00～18:00木・土9:00～12:00"
"77703031","フィオーレ第一病院","899-5215","鹿児島県","姶良市","姶良市加治木町本町307-1","46225","0995-63-2158","https://daiichi.sekisaikai.jp/","9:00～24:00"
"77703032","あいらの森ホスピタル","899-6202","鹿児島県","湧水町","姶良郡北方1854","46452","0995-74-2503","","木曜日9:30～12:30金曜日9:30～12:30"
"77703033","前田産婦人科クリニック","899-4332","鹿児島県","霧島市","霧島市国分中央1-3-23","46218","0995-46-6800","http://maeda-sanfujinka-clinic.com/","月・火・水・金9:00～18:00木・土9:00～13:00"
"77703034","原口産婦人科","899-4332","鹿児島県","霧島市","霧島市国分中央3-17-13","46218","0995-45-0052","","休止期間：令和元年11月1日～令和2年10月31日廃止年月日：令和2年11月1日"
"77703035","みつお産婦人科","899-5117","鹿児島県","霧島市","霧島市隼人町見次1296-3","46218","0995-44-9339","http://mitsuo.or.jp","常時可"
"77703036","なかむら産婦人科","899-2513","鹿児島県","日置市","伊佐市大口上町46-12","46216","0995-24-2238","http://www.nakamura-iadies-clinic.com","平日9:00～12:30,14:30～17:30
木・土9:00～12:30日・祝8:30～9:00"
"77703037","竹内レディースクリニック","899-5421","鹿児島県","姶良市","姶良市東餅田502-2","46225","0995-65-2296","https://takeuchi-ladies.jp/","常時"
"77703038","独立行政法人国立病院機構指宿医療センター","891-0498","鹿児島県","指宿市","指宿市十二町4145","46210","0993-22-2231","https://ibusuki.hosp.go.jp/","２４時間対応可"
"77703039","有馬産婦人科","897-0006","鹿児島県","南さつま市","南さつま市加世田本町18-3","46220","0993-53-2777","http://arima-lc.sakura.ne.jp/","平日  9：00～17：00土曜  9：00～12：00
水曜  休診"
"77703040","北薗産婦人科クリニック","891-0401","鹿児島県","指宿市","指宿市大牟礼4丁目16-28","46210","0993-24-3177","http://kitazono-hp.jp/","平日  9：00～18：00
土曜  9：00～13：00"
"77703041","森産婦人科","898-0015","鹿児島県","枕崎市","枕崎市西本町181","46204","0993-72-2134","http://mori-hospital.com/","24時間対応可"
"77703042","済生会川内病院","895-0074","鹿児島県","薩摩川内市","薩摩川内市原田町2-46","46215","0996-23-5221","http://www.saiseikai-sendai.jp/","平日  8:30-17:00土曜  8:30-12:30"
"77703043","田島産婦人科","895-0012","鹿児島県","薩摩川内市","薩摩川内市平佐町1957-7","46215","0996-22-0311","","24時間対応可能"
"77703044","有村産婦人科・内科","899-1616","鹿児島県","阿久根市","阿久根市栄町127-3","46206","0996-73-4180","","警察からの依頼のみ"
"77703045","河村医院 （産婦人科）","895-0051","鹿児島県","薩摩川内市","薩摩川内市東開聞町14-3","46215","0996-23-3569","","平日  9:00-17:30土曜  9:00-15:00"
"77703046","境田医院 （産婦人科）","899-0121","鹿児島県","出水市","出水市米ﾉ津町35-20","46208","0996-67-2600","","月火水金  8:30-17:30木土  8:30-12:00"
"77703047","広瀬産婦人科医院","899-0202","鹿児島県","出水市","出水市昭和町15-20","46208","0996-62-1559","","平日  8:30-17:30土曜  8:30-12:30"
"77703048","医療法人義貫会 中島病院","899-8602","鹿児島県","曽於市","曽於市栄町1-6-6","46217","0986-76-1065","http://www.nakashima-h.or.jp","平日  9:00～17:30土曜  9:00～15:00"
"77703049","医療法人碧仁会 井ノ上病院","893-0012","鹿児島県","鹿屋市","鹿屋市王子町3880-1","46203","0994-42-5275","","8:00～17:00"
"77703050","寿レディースクリニック","893-0014","鹿児島県","鹿屋市","鹿屋市寿7丁目1-35","46203","0994-43-3224","","月～土 8:30～12:00（木曜休診）"
"77703051","医療法人  桑波田産婦人科","893-0004","鹿児島県","鹿屋市","鹿屋市朝日町7-17","46203","0994-41-0303","https://www.kuwahata-ob-gy.com/","月火水金  9：00～12：00  14：00～17：30木土  9：00～12：00"
"77703052","黎明脳神経外科医院","893-1605","鹿児島県","鹿屋市","鹿屋市串良町上小原3500-1","46203","0994-63-7878","","月火水金  9:00～17:00
土  9:00～12:00"
"77703053","医療法人 内村産婦人科","893-1603","鹿児島県","鹿屋市","鹿屋市串良町岡崎2070","46203","0994-63-2521","https://www.uchimura-kanoya.com","平日  9:00～17:30
水土  9:00～12:00"
"77703054","種子島産婦人科医院","891-3101","鹿児島県","西之表市","西之表市西之表16314-7","46213","0997-22-0260","http://tane-san.com/","月・火・木・金（9：00～11：00，14：00～16：00）水（9：00～11：00）
土日，祝祭日休診（必要な場合は要相談）"
"77703055","医療法人徳洲会  屋久島徳洲会病院","891-4205","鹿児島県","屋久島町","熊毛郡屋久島町宮之浦2467","46505","0997-42-2200","https://www.yakushimatokushukai.com","平日（9：00～18：00）土曜（9：00～12：00）"
"77703056","鹿児島県立大島病院","894-0015","鹿児島県","奄美市","奄美市名瀬真名津町18-1","46222","0997-52-3611","http://hospital.pref.kagoshima.jp/oshima/","平日8:30-16:30"
"77703057","医療法人徳洲会  喜界徳洲会病院","891-6202","鹿児島県","喜界町","大島郡喜界町湾315","46529","0997-65-1100","https://kikai-tokushukai.com/","平日8:30～17:00
土曜8:30～12:00"
"77703058","医療法人徳洲会  徳之島徳洲会病院","891-7101","鹿児島県","徳之島町","大島郡徳之島町亀津7588","46530","0997-83-1100","http://www/tokunoshima-tokushukai.com/","・平日（月，火，木，金）9:00～12:00，14:00～17:00
・土曜9:00～12:00"
"77703059","医療法人徳洲会  名瀬徳洲会病院","894-0061","鹿児島県","奄美市","奄美市名瀬朝日町28-1","46222","0997-54-2222","http://www.nazetokushukai.jp","平日9:00～12:30"
"77703060","うえだクリニック","894-0015","鹿児島県","奄美市","奄美市名瀬真名津町13-20","46222","0997-54-2000","","・月，火，木，金9:30～12:30，14:30～18:00
・水，土9:30～12:30
・日14:30～18:00
・祝日休診"
"77703061","愛知クリニック","901-2206","沖縄県","宜野湾市","宜野湾市愛知1-2-12","47205","098-892-3511","","月曜・水曜   9：00～18：00火曜・金曜  17：30～20：30木曜・土曜   9：00～12:15"
"77703062","あいレディースクリニック","904-2153","沖縄県","沖縄市","沖縄市美里4-17-7","47211","098-937-1111","http://www.ai-ladies.com/","24時間対応可能"
"77703063","（医）海秀会  うえむら病院","901-2424","沖縄県","中城村","中城村南上原803-3","47328","098-895-3535","https://www.uemura-hp.or.jp","月・火・水・金・土
9：00～13：00、  15：00～18：00"
"77703064","中部産婦人科医院","904-0012","沖縄県","沖縄市","沖縄市安慶田1-3-20","47211","098-937-8878","","平日  9:00～17:00土曜  9:00～12:00"
"77703065","当山産婦人科医院","901-2225","沖縄県","宜野湾市","宜野湾市大謝名5-20-8","47205","098-897-5666","","９：００～１８：００"
"77703066","医療法人なしろ  名城病院","904-2245","沖縄県","うるま市","うるま市赤道175-3","47213","098-974-2121","http://www.nashiro.jp/","午前  8：30～11:00  妊婦検診のみ  4：30まで午後  13:00～16:00    （水曜・日曜・祝日を除
く）"
"77703067","古堅ウィメンズクリニック","901-2225","沖縄県","宜野湾市","宜野湾市大謝名165","47205","098-890-1600","","平日  9:00～18:00  木曜休診土曜  9:00～17:00"
"77703068","美里女性クリニック","904-2155","沖縄県","沖縄市","沖縄市美原2-25-3","47211","098-929-3003","","平日    9：00～17：00土曜    9：00～12：00"
"77703069","医療法人彩の会  やびく産婦人科・小児科","904-0111","沖縄県","北谷町","北谷町字砂辺306","47326","098-936-6789","http://yabiku-ladys-clinic.jp","24時間対応可能"
"77703070","ゆいクリニック","904-2142","沖縄県","沖縄市","沖縄市登川2444-3","47211","098-989-3801","http://www.yuiclinic.com/","24時間"
"77703071","赤嶺レディースクリニック","901-2133","沖縄県","浦添市","浦添市城間4-18-2","47208","098-877-8839","","月・火・木・金    09：00～13：00  14：00～ 18:00
水・土               09：00～12:00"
"77703072","バークレー  レディースクリニック","901-2104","沖縄県","浦添市","浦添市当山2-2-11  5階","47208","098-873-1135","https://www/baraclays-lc.com/","月・水・木・土    8:30～11:30  13:30～17:00火                 13:30～17:00
病院からのメモ書き：  強制性交等の事案に関しては高次機関での診療としています。"
"77703073","石川産婦人科（医院）","900-0021","沖縄県","那覇市","那覇市泉崎2-20-2","47201","098-832-3351","無","平日  9：00～17：00（火・木休診）
土曜  9：00～16：00（日曜・祝祭日休診）"
"77703074","糸数病院","900-0012","沖縄県","那覇市","那覇市泊1-28-1","47201","098-863-4103","http://www.itokazu-hospital.com/itokazu/","平日    9：00～18：00  (受付  17：30まで）土曜    9：00～12：00  (受付  11：30まで）"
"77703075","伊波レディースクリニック","903-0806","沖縄県","那覇市","那覇市首里汀良町1-8-2","47201","098-885-5435","https://www.iha-ladies.com/","月・火・木・金・土    9：00～17：00"
"77703076","医療法人  祐の会  友利産婦人科","900-0024","沖縄県","那覇市","那覇市古波蔵2-25-24","47201","098-855-1103","https://tomori-clinic.jp","平日  9:00～17:00土曜  9:00～12:00
※その他の時間帯や休日・祝祭日は問合せ後、対応を検討します。"
"77703077","沖縄協同病院","900-8558","沖縄県","那覇市","那覇市古波蔵4-10-55","47201","098-853-1200","http://oki-kyo.jp/","平日  9：00～17：00土曜  9：00～11：00"
"77703078","新田クリニック","900-0016","沖縄県","那覇市","那覇市前島1-14-3","47201","098-863-0073","","平日9:30～18:00    水・土  9:30～13:0"
"77703079","Joy レディースクリニックくもじ","900-0015","沖縄県","那覇市","那覇市久茂地1-8-16","47201","098-943-2500","","月曜から木曜  10:00～19:30土曜           10:00～13:30"
"77703080","奥平産婦人科医院","906-0013","沖縄県","宮古島市","宮古島市平良下里1259-1","47214","0980-72-3026","","平日            8：30～17：30木曜・土曜    8：30～12：30"
"77703081","まつをレディースクリニック","907-0002","沖縄県","石垣市","石垣市真栄里233-3","47207","0980-83-4822","","月・火・水・金  8:45～11:30、14:45～ 17:30
土  8:45～11:30"
