"id","name","postalcode","address_todofuken","address_shikuchoson","address","shikuchosonCode","phone","website","openinghours"
,"医療法人 晧真会 野村クリニック","542-0072","大阪府","大阪市中央区","大阪市中央区高津3丁目2番28号2階","27128","06-6632-8700","https://www.nomura-cln.jp/","9:30-12:30 14:30-18:30"
,"松岡医院","542-0072","大阪府","大阪市中央区","大阪市中央区高津3丁目3番23号","27128","06-6641-8020","―","月火水9:30-16:00 火木9:30-14:00土曜日 9:30-12:00日祝 休診"
,"医療法人あかね・レディースクリニック グリーンズクリニック","541-0043","大阪府","大阪市中央区","大阪市中央区高麗橋2丁目4番2号メディカルモール北浜4F","27128","06-4707-7077","https://greens-clinic.com/","平日10:00-19:00(火・木 休)土10:00-17:00"
,"医療法人フラウエン こうむら女性クリニック","540-0033","大阪府","大阪市中央区","大阪市中央区石町1丁目1番1号天満橋千代田ビル2号館2階","27128","06-6966-3063","http://koumura-cl.jp/","月-土10:00-13:00月火水金15:00-18:00"
,"医療法人藤広育生会 ふじたクリニック","542-0082","大阪府","大阪市中央区","大阪市中央区島之内2丁目11番20号島之内ビル2階","27128","06-6213-6677","https://www.fujita-clinic.info/","月火水金土9:00-11:30 14:00-17:30"
,"医療法人秀晄会コムロ美容外科","542-0085","大阪府","大阪市中央区","大阪市中央区心斎橋筋1丁目10番11号ルフレ21  8階","27128","06-6258-1367","https://www.komuro-biyou.com/","水以外10:00-18:30"
,"星光クリニック","542-0076","大阪府","大阪市中央区","大阪市中央区難波2丁目3番5号テイックランドビル 4階","27128","06-6484-0001","―","10:30-19:00"
,"医療法人 晧真会 野村クリニックなんば院","542-0076","大阪府","大阪市中央区","大阪市中央区難波4丁目4番4号6階","27128","06-6633-4178","http://www.nomura-cln-namba.jp/","平日9:30-12:30 14:30-12:00土9:30-12:30"
,"医療法人社団 新生会 大阪なんばクリニック","542-0076","大阪府","大阪市中央区","大阪市中央区難波5丁目1番60号なんばスカイオ9階","27128","06-6648-8930","https://osakanamba-cl.com/","月・水・木・金(平日)9:00-17:00土 9:00-11:30"
,"谷口レディースクリニック","542-0073","大阪府","大阪市中央区","大阪市中央区日本橋1丁目3番1号三共日本橋ビル9階","27128","06-6211-8211","https://www.taniguchi-ladies-clinic.com/","平日10:00-13:00 16:00-19:00土10:00-13:00"
,"医療法人 聖和会 早川クリニック","542-0086","大阪府","大阪市中央区","大阪市中央区西心斎橋1丁目4番5号御堂筋ビル  5階","27128","06-6245-2100","http://hayakawa-clinic.jp/","平日9:30-18:00水曜日のみ 16:00-18:00土9:30-12:00"
,"二宮レディースクリニック","542-0086","大阪府","大阪市中央区","大阪市中央区西心斎橋1丁目13番21号コーニッシュビル6階","27128","06-6251-7505","http://ninomiya-lc.jp","月曜 10:00-18:30火曜~土曜 10:00-17:00"
,"医療法人 大生會 さくま診療所","542-0083","大阪府","大阪市中央区","大阪市中央区東心斎橋1丁目14番14号TKビル2階","27128","06-6241-5814","https://www.sakumaclinic.com/","平日9:30-12:30 14:00-16:0018:00-20:00 土9:30-12:30"
,"医療法人 大美会 大阪美容クリニック","542-0083","大阪府","大阪市中央区","大阪市中央区東心斎橋2丁目8番28号周防町GEOビル3F","27128","06-6214-67770120-373-889","https://osaka-bc.com/","月-土11:00-21:00日祝11:00-20:00"
,"医療法人 しもむら本町レディースクリニック","541-0053","大阪府","大阪市中央区","大阪市中央区本町2丁目3番9号JPS本町ビルディング8階","27128","06-4708-8686","http://www.honmachi-slc.com/","平日10:00-13:00 15:00-19:00"
,"医療法人 ラ・クォール会 ラ・クォール本町クリニック","541-0053","大阪府","大阪市中央区","大阪市中央区本町3丁目5番2号辰野本町ビル2階","27128","06-6125-1250","https://www.laquole.com/","平日10:00-18:30土曜10:00-13:00"
,"医療法人みつもとレディースクリニック","542-0081","大阪府","大阪市中央区","大阪市中央区南船場1丁目10番20号南船場M21ビル 1階","27128","06-6263-2631","https://www.mitsumoto-lc.com/","平日9:30-13:00 16:30-19:15土9:30-13:00"
,"北堀江奏でレディースクリニック","550-0014","大阪府","大阪市西区","大阪市西区北堀江2丁目1番11号久我ビル北館6F","27106","06-6616-9076","https://kanade-ladies-clinic.com/","平日9:00-18:30土9:00-13:00第2・4日9:00-13:00"
,"医療法人福仁会 ウエナエ産婦人科","550-0025","大阪府","大阪市西区","大阪市西区九条南2丁目32番7号","27106","06-6581-5382","https://uenae.net/","月~土9:00-13:00月火木金17:00-19:00*受付は終了時間の30分前まで祝日は休診"
,"かおるレディースクリニック","550-0005","大阪府","大阪市西区","大阪市西区西本町1丁目10番7号第II新松岡ビル1F","27106","06-6534-0035","https://www.kaoru-clinic.net/","月水9:45-13:00火金9:45-18:00土9:45-13:00"
,"医療法人 島野医院","550-0015","大阪府","大阪市西区","大阪市西区南堀江4丁目4番20号アーデンタワー南堀江1階","27106","06-6533-0020","http://www.shimano-clinic.jp/","月・金 9:00-19:00火 17:00-19:00水 9:00-12:00木16:00-19:00"
,"土田クリニック","552-0016","大阪府","大阪市港区","大阪市港区三先2丁目12番14号","27107","06-6571-2678","―","月-土9:00-12:00月火木金17:00-19:00"
,"加納レディースクリニック","551-0002","大阪府","大阪市大正区","大阪市大正区三軒家東1丁目16番39号北澤館大正1階","27108","06-6556-1577","http://www.kano-ladysclinic.com","平日9:30-12:30 16:00-19:00土9:30-12:30"
,"大正病院附属産婦人科クリニック","551-0002","大阪府","大阪市大正区","大阪市大正区三軒家東4丁目6番8号","27108","06-6551-1103","https://www.taisho-byoin.or.jp/clinic/","月-土8:45-12:00月火水金17:00-19:00"
,"ちかえレディースクリニック","543-0023","大阪府","大阪市天王寺区","大阪市天王寺区味原町14番4号レザックセントラルビル1F","27109","06-6761-0735","http://www.chikae-clinic.com/","月-土9:30-12:30火木17:00-19:00"
,"医療法人 淑蘭会 上本町ヒロミレディースクリニック","543-0001","大阪府","大阪市天王寺区","大阪市天王寺区上本町6丁目6番26号上六光陽ビル302号","27109","06-6777-8824","http://hirocli.com/","月水9:00-12:00 16:00-19:00木16:00-21:00 金16:00-19:00土日9:00-12:00"
,"東産婦人科・眼科","543-0042","大阪府","大阪市天王寺区","大阪市天王寺区烏ケ辻1丁目3番23号 2F","27109","06-6772-2460","―","平日9:00-12:30 16:00-19:00土9:00-12:30"
,"医療法人 脇本産婦人科","543-0012","大阪府","大阪市天王寺区","大阪市天王寺区空堀町1番19号","27109","06-6761-5537","http://www.kcn.ne.jp/~wakimoto/","月・水・金 9:00-17:30火・土 9:00-12:00木日休診"
,"宮原レディースクリニック","543-0045","大阪府","大阪市天王寺区","大阪市天王寺区寺田町1丁目7番3号","27109","06-4305-8806","―","平日9:00-12:00 15:00-18:00水土9:00-12:00"
,"三好産婦人科","543-0021","大阪府","大阪市天王寺区","大阪市天王寺区東高津町10番7号","27109","06-6761-7236","―","平日・土9:30-13:00火水金17:00-19:30"
,"医療法人曙光会 おおつかレディースクリニック","543-0054","大阪府","大阪市天王寺区","大阪市天王寺区南河堀町9番40号","27109","06-6776-8856","https://www.otsuka-clinic.jp/","木日以外9:30-12:30"
,"小池レディスクリニック","556-0011","大阪府","大阪市浪速区","大阪市浪速区難波中2丁目3番3号森川医療ビル5F","27111","06-6575-9323","http://koike-ladies-clinic.com/","平日9:30-13:00 15:30-18:30土9:30-13:00 15:30-18:30"
,"医療法人 近藤産婦人科","555-0022","大阪府","大阪市西淀川区","大阪市西淀川区柏里2丁目2番12号","27113","06-6471-2103","―","平日9:30-12:30 16:00-18:30木・土9:30-12:30"
,"かわばたレディスクリニック","532-0023","大阪府","大阪市淀川区","大阪市淀川区十三東2丁目5番15号アーリーアーク1F","27123","06-6308-7660","http://www4.plala.or.jp/kwbtlc/","月-土10:00-13:00月・火・木・金16:30-19:30"
,"医療法人 志紀会 希咲クリニック","532-0023","大阪府","大阪市淀川区","大阪市淀川区十三東2丁目7番8号十三東駅前ビル3階","27123","06-6476-7233","https://kisaki-clinic.com/","月火木金9:30-12:30 15:00-19:00土9:30-12:30"
,"レディース クリニック かたかみ","532-0011","大阪府","大阪市淀川区","大阪市淀川区西中島1丁目11番23号ユニティ北川口1階","27123","06-6100-2525","https://www.katakami-lc.jp/","11:00-18:30木土11:00-13:00"
,"こおりたクリニック","532-0002","大阪府","大阪市淀川区","大阪市淀川区東三国5丁目15番27号","27123","06-6394-0055","http://www.kohlita.com/","平日9:00-12:30 16:00-19:00土9:00-12:30"
,"医療法人 斉藤女性クリニック","532-0003","大阪府","大阪市淀川区","大阪市淀川区宮原1丁目6番1号新大阪ブリックビル2階","27123","06-6151-5582","http://www.saito-wc.com/","平日9:30-12:30 16:00-18:30土9:30-13:00"
,"坂本産婦人科クリニック","533-0005","大阪府","大阪市東淀川区","大阪市東淀川区瑞光4丁目12番36号","27114","06-6326-4103","http://www.sakamoto-baby.com/","月水金9:00-12:00 17:00-19:00水・土9:00-12:00木・日・祝 休み"
,"医療法人ヒロレディースクリニック","533-0023","大阪府","大阪市東淀川区","大阪市東淀川区東淡路4丁目30番2号イーズメディテラスII 4階","27114","06-6990-5100","https://hilo-ladies-clinic.com/","平日9:30-12:30 16:00-19:00土9:30-12:30"
,"医療法人 明青会 あやこレディースクリニック","537-0025","大阪府","大阪市東成区","大阪市東成区中道3丁目16番15号ソレアード玉造 2階","27115","06-6753-7416","http://ayako-clinic.com/","診療時間内"
,"中山医院","537-0021","大阪府","大阪市東成区","大阪市東成区東中本2丁目2番1号","27115","06-6971-0801","―","月火水金9:00-13:00"
,"前田診療所","537-0021","大阪府","大阪市東成区","大阪市東成区東中本2丁目16番19号ロイヤルラフィーネ1F","27115","06-6977-1955","―","平日9:30-18:30土9:00-12:30"
,"藤上産婦人科クリニック","544-0021","大阪府","大阪市生野区","大阪市生野区勝山南4丁目2番23号","27116","06-6717-6033","―","診療時間内"
,"医療法人光臨会 奥野クリニック","544-0011","大阪府","大阪市生野区","大阪市生野区田島4丁目6番16号長田ビル2F","27116","06-6751-5269","https://okuno-clinic.com/","平日9:00-19:00土9:00-12:30"
,"ゆきおかクリニック","544-0034","大阪府","大阪市生野区","大阪市生野区桃谷2丁目17番18号","27116","06-6718-3939","https://yukioka-cl.com/","月火木金土9:00-18:00"
,"医療法人圭香会梅嵜クリニック","535-0021","大阪府","大阪市旭区","大阪市旭区清水5丁目13番22号","27117","06-6958-3800","http://umezaki-clinic.my.coocan.jp/","平日9:30-12:30 16:30-19:30土9:30-12:30"
,"医療法人 神吉産婦人科","535-0022","大阪府","大阪市旭区","大阪市旭区新森5丁目4番10号","27117","06-6956-1001","http://www.kanki.or.jp/","月火木金9:00-12:00 17:30-19:30水土9:00-12:00"
,"医療法人 岩田レディースクリニック","535-0003","大阪府","大阪市旭区","大阪市旭区中宮4丁目9番19号","27117","06-6951-7089","https://www.iwata-ladies.com/","月火木金9:00-12:00 17:00-19:00土9:00-12:00"
,"医療法人 金井産婦人科","536-0004","大阪府","大阪市城東区","大阪市城東区今福西1丁目2番8号","27118","06-6931-2391","https://www.kanai.or.jp/","月~土9:00-11:30月水木金13:00-14:30月水18:00-19:30"
,"医療法人三和会 福田医院","536-0013","大阪府","大阪市城東区","大阪市城東区鴫野東2丁目12番2号","27118","06-6961-3279","https://www.fukuda-c.jp/","月火水木金9:00-12:00 17:00-19:00木土9:00-12:00"
,"医療法人 米田産婦人科","538-0051","大阪府","大阪市鶴見区","大阪市鶴見区諸口1丁目13番16号","27124","06-6913-1135","http://www.komedaclinic.com/","月~土9:00-12:00月水金17:00-19:00"
,"医療法人 霜星会 りかこレディースクリニック","545-0052","大阪府","大阪市阿倍野区","大阪市阿倍野区阿倍野筋1丁目3番15号阿倍野共同ビル8階","27119","06-6625-7711","https://rika-cli.jp/","月火木金土9:00-12:30月火金14:00-16:30木17:00-20:15"
,"医療法人心明会 レディースクリニック さわだ","545-0052","大阪府","大阪市阿倍野区","大阪市阿倍野区阿倍野筋1丁目5番1号100 あべのルシアス1階","27119","06-6641-0981","http://www.clinic-sawada.com/","平日10:00-13:00 16:00-19:00土10:00-13:00(日・木・祝日 休診)"
,"医療法人 立花クリニック","545-0011","大阪府","大阪市阿倍野区","大阪市阿倍野区昭和町1丁目21番22号徳山ビル4F","27119","06-6629-1000","https://www.tachibana-cl.com/","月火水金9:30-12:00(AM)13:00-17:30(PM)土9:30-12:00(AM)13:00-17:00(PM)"
,"医療法人 中井医院","545-0032","大阪府","大阪市阿倍野区","大阪市阿倍野区晴明通11番7号","27119","06-6661-3187","―","月火木金9:00-12:30 17:00-19:30水土9:00-12:00"
,"河田医院","545-0001","大阪府","大阪市阿倍野区","大阪市阿倍野区天王寺町北2丁目4番20号","27119","06-6719-0381","―","月火水金9:00-13:00 17:00-19:00土9:00-13:00"
,"医療法人 西川医院","545-0001","大阪府","大阪市阿倍野区","大阪市阿倍野区天王寺町北2丁目16番10号","27119","06-6714-5218","https://www.nlc1.net/","平日9:00-12:00月火木金17:00-19:00"
,"なかおかレディースクリニック","545-0021","大阪府","大阪市阿倍野区","大阪市阿倍野区阪南町1丁目50番10号日栄ビル1階","27119","06-4703-3180","http://nakaoka-lc.jp/","平日9:00-12:00 16:00-19:00土9:00-12:00"
,"医療法人 平治会 SALAレディースクリニック","545-0021","大阪府","大阪市阿倍野区","大阪市阿倍野区阪南町5丁目17番20号エムズスクエア西田辺2階","27119","06-6622-0221","http://www.sala-lc.com/","月火水金 9:00-13:00  16:00-19:30木 9:00-13:00土・日 9:00-13:00"
