"id","name","postalcode","address_todofuken","address_shikuchoson","address","shikuchosonCode","phone","openinghours","emergency_contact","emergency_contact_phone"
"","サワカミ薬局おいらせ青葉店","039-2185","青森県","おいらせ町","上北群おいらせ町上久保６３－１７３","02412","0176-58-6521","月･火･木･金･土9:00～18:00水･日･祝休み","無",""
"","薬局ミミ","039-2187","青森県","おいらせ町","上北郡おいらせ町緑ケ丘１－５０－２０８２","02412","0176-57-5820","月･火･木･金･土8:30～18:30","無",""
"","ハッピー調剤薬局青森おいらせ青葉店","039-2189","青森県","おいらせ町","上北郡おいらせ町青葉５－５０－１４８６","02412","0176-27-5761","月～金10:00～14:00、15:00～19:00","無",""
"","なの花薬局 おいらせ店","039-2225","青森県","おいらせ町","上北郡おいらせ町字上明堂９－３","02412","0178-50-1311","月～金8:30～17:20土8:30～9:30","無",""
"","ワカバ調剤薬局七戸店","039-2523","青森県","七戸町","上北郡七戸町宇影津内98-25","02402","0176-62-3973","月～金8：30～17：30土8：30～12：30","有","0176-62-3973
（転送）"
"","スマイル薬局野辺地店","039-3131","青森県","野辺地町","上北郡野辺地町野辺地６８－１","02401","0175-73-8867","月～金8:00～17:30土8:00～12:30","無",""
"","おぶち薬局","039-3212","青森県","六ヶ所村","上北郡六ヶ所村尾駮字野附１３４１－２","02411","0175-73-8600","月・火・木・金8:30～18:00水8:30～19:00","無",""
"","こみなと薬局","039-3321","青森県","平内町","東津軽郡平内町小湊字愛宕８２－１","02301","017-758-1022","月・火・木・金8:15～18:00水8:15～17:00土8:15～12:00","有","017-758-1022"
"","アイセイ薬局大間店","039-4601","青森県","大間町","下北郡大間町大字大間大間平２０－１５７","02423","0175-32-1110","月～金8:30～17:15
土8:30～10:00","有","0175-32-1110"
"","調剤薬局ツルハドラッグ北１０条西店","001-0010","北海道","札幌市北区","札幌市北区北１０条西３－９－２","01102","011-214-0259","月～金9:00～13:00、14:00～18:00土9:00～13:00","無",""
"","なの花薬局北１１条店","001-0011","北海道","札幌市北区","札幌市北区北11条西４－１－１","01102","011-738-0888","月～木8:30～17:30金8:30～19:00土8:30～13:00","無",""
"","なの花薬局北大前店","001-0013","北海道","札幌市北区","札幌市北区北１３条西４－２－１７","01102","011-757-1193","月～金9:00～18:00土9:00～11:00","有","011-757-1193"
"","調剤薬局クスリのツルハ北大前店","001-0014","北海道","札幌市北区","札幌市北区北１４条西４－１－１７","01102","011-700-5397","月～金9:00～18:00","無",""
"","日本調剤北大前薬局","001-0014","北海道","札幌市北区","札幌市北区北１４条西４－１－１４","01102","011-757-2212","月～金9:00～18:00土9:00～13:00","有","090-4870-8560"
"","わかば薬局","001-0017","北海道","札幌市北区","札幌市北区北１７条西３－２－１６
木村ビル１Ｆ","01102","011-716-4233","月～金9:00～19:00土9:00～13:00","有","080-4379-7876"
"","なの花薬局北１７条店","001-0017","北海道","札幌市北区","札幌市北区北１７条西３－２－１","01102","011-717-1193","月・火・木・金9:00～18:00水9:00～17:00土9:00～12:30","無",""
"","なの花薬局札幌北1１８条店","001-0018","北海道","札幌市北区","札幌市北区北１８条西４－２－１７","01102","011-708-7851","月～金9:00～18:00土9:00～13:00","有","080-6083-9462"
"","あしたば薬局北２５条店","001-0025","北海道","札幌市北区","札幌市北区北２５条西８－２－２４","01102","011-707-4193","月・火・木～土8:45～17:30水8:45～12:45","有","011-707-4193"
"","日本調剤麻生薬局","001-0040","北海道","札幌市北区","札幌市北区北４０条西４－２－１","01102","011-746-2241","月～金9:00～18:30第1・3・5土9:00～16:00第2・4土9:00～13:00","有","090-5988-2851"
"","麻生ポプラ薬局","001-0045","北海道","札幌市北区","札幌市北区麻生町６－１４－５","01102","011-737-7101","月～金9:00～18:00土9:00～13:00","有","080-4379-7876"
"","なの花薬局新琴似１番通店","001-0901","北海道","札幌市北区","札幌市北区新琴似１条１２－６－３７","01102","011-764-1193","月・火・水・金9:00～18:30木・土9:00～13:00","無",""
"","調剤薬局ツルハドラッグ新琴似１条店","001-0901","北海道","札幌市北区","札幌市北区新琴似１条７－９－３５","01102","011-769-7268","月～金9:00～13:30、14:30～18:00土9:00～13:00","有","070-4792-6831"
"","なの花薬局新琴似店","001-0902","北海道","札幌市北区","札幌市北区新琴似２条１１－７－５","01102","011-768-5101","月・金9:00～18:00火・木8:30～19:00水9:00～19:00土9:00～12:00","有","011-768-5101"
"","なの花薬局新琴似６条店","001-0906","北海道","札幌市北区","札幌市北区新琴似６条１４－１－１９","01102","011-769-5180","月・火・木・金8:40～17:30水8:40～16:40土8:40～12:30","有","011-769-5180"
"","調剤薬局ツルハドラッグ新琴似4番通店","001-0907","北海道","札幌市北区","札幌市新琴似７条12-1-33","01102","011-769-9338","月～金：9:30～13:00 14;00～18:30土：9:30～13:30","無",""
"","調剤薬局ツルハドラッグ新琴似７条店","001-0907","北海道","札幌市北区","札幌市新琴似７条６－２－１","01102","011-769-3268","月～金9:30～18:30土9:30～13:30","無",""
"","新琴似四番通調剤薬局","001-0907","北海道","札幌市北区","札幌市北区新琴似７条９－６－２４","01102","011-765-2110","月・火・木・金9:00～18:30水9:00～17:00土9:00～13:30","有","011-765-2110"
"","イチミヤ薬局","001-0908","北海道","札幌市北区","札幌市北区新琴似８条１－１－３８","01102","011-716-4660","月～金9:00～20:00土9:00～13:00","有","070-5284-6880"
"","なの花薬局札幌新川店","001-0924","北海道","札幌市北区","札幌市北区新川４条１０－６－８","01102","011-764-2223","月・火・木・金9:00～18:00水・土9:00～12:30","有","011-764-2223"
"","ノルデン薬局新川店","001-0925","北海道","札幌市北区","札幌市北区新川５条１－４７１－１８","01102","011-738-9511","月・木9:00～19:00火・水・金9:00～18:00土9:00～13:00","無",""
"","はるにれ企画はるにれ薬局屯田店","002-0856","北海道","札幌市北区","札幌市北区屯田六条２－９－１２","01102","011-770-2560","月～金8:45～18:00土8:45～13:00","無",""
"","あおば薬局屯田店","002-0857","北海道","札幌市北区","札幌市北区屯田七条３－１０－１６","01102","011-776-1111","月～金9:00～19:15
土9:00～15:00","有","011-776-1111(転送)"
"","あおば薬局しのろ店","002-8022","北海道","札幌市北区","札幌市北区篠路２条１０－１２－５","01102","011-776-4114","月・火・木・金9:00～18:30水・土9:00～13:30","有","011-776-4114"
"","なの花薬局篠路店","002-8053","北海道","札幌市北区","札幌市北区篠路町篠路１８８－１","01102","011-770-2233","月～金9:00～18:00第2・4土9:00～18:00","有","011-770-2233"
"","調剤薬局ツルハドラッグ拓北６条店","002-8066","北海道","札幌市北区","札幌市北区拓北６条５－２－３４","01102","011-778-8268","月・火・木・金9:00～18:00水・土9:00～13:00","有","080-9000-6683"
"","あしたば薬局東札幌店","003-0001","北海道","札幌市白石区","札幌市白石区東札幌１条２－１－３","01104","011-814-4193","月･水･金9:00～18:30火･木9:00～17:00土9:00～12:00","有","011-814-4193"
"","なの花薬局東札幌店","003-0003","北海道","札幌市白石区","札幌市白石区東札幌３条３－７－２５","01104","011-820-3320","月～木9:00～18:00金9:00～19:00土9:00～13:00","無",""
"","日本調剤白石薬局","003-0006","北海道","札幌市白石区","札幌市白石区東札幌６条６－５－３５","01104","011-893-4554","月水金　9：00-19：00　　　　　　　　　　　火木　9：00-18：00　　　　　　　　　　　　土日　9：00-13：00","有","090-5988-2858"
"","調剤薬局ツルハドラッグ栄通店","003-0021","北海道","札幌市白石区","札幌市白石区栄通１４－２－１","01104","011-876-8685","月～金9:30～13:00、14:00～18:30土9:30～13:30日・祝休み","無",""
"","フォルテ調剤薬局","003-0022","北海道","札幌市白石区","札幌市白石区南郷通１９南３－１１","01104","011-860-5525","月・火・木・金9:00～18:00水8:30～16:30土9:00～13:00","有","090-7057-2547"
"","調剤薬局ツルハドラッグ南郷２０丁目店","003-0022","北海道","札幌市白石区","札幌市白石区南郷通２０－南４－１５","01104","011-850-9806","月～金9:30～18:30土9:30～13:30","無",""
"","なんごう薬局","003-0023","北海道","札幌市白石区","札幌市白石区南郷通８－北２－２","01104","011-867-5155","月～金8:30～18:00土8:30～12:00","無",""
"","なの花薬局南郷店","003-0023","北海道","札幌市白石区","札幌市白石区南郷通７－北２－１７","01104","011-862-1193","月・火・木・金9:00～18:00水9:00～19:00土9:00～12:00","無",""
"","白石メディカル薬局","003-0023","北海道","札幌市白石区","札幌市白石区南郷通１－北１－１　
ST相馬ビル１F","01104","011-865-4322","月・水・金8:00～18:00火・木8:00～9:00土8:00～14:00","有","011-865-4322"
"","ほろか薬局","003-0026","北海道","札幌市白石区","札幌市白石区本通４－南１－８","01104","011-376-5464","月～金9:00～17:00土9:00～14:00","有","080-2339-5078"
"","あおば薬局平和通店","003-0029","北海道","札幌市白石区","札幌市白石区平和通５－北１１－２３","01104","011-866-3311","月・火・木・金9:00～18:00 
水8:30～16:30土9:00～12:00","有（状況により対応困難な場合あり）","011-866-3311"
"","なの花薬局菊水店","003-0801","北海道","札幌市白石区","札幌市白石区菊水１条１－３－３４","01104","011-813-6330","月・火・水・金9:00～19:30木9:00～17:00土9:00～13:30","無",""
"","日本調剤菊水三条薬局","003-0803","北海道","札幌市白石区","札幌市白石区菊水３条２－３－１６","01104","011-814-3258","月～金9:00～18:00","有","090-5988-2859"
"","日本調剤菊水四条薬局","003-0804","北海道","札幌市白石区","札幌市白石区菊水４条２－２－２１","01104","011-813-0510","月～金9:00～18:00","有","080-2050-2991"
"","ただ薬局菊水元町店","003-0825","北海道","札幌市白石区","札幌市白石区菊水元町五条２－２－５","01104","011-876-1600","月～金9:00～18:00木･土9:00～13:00","有","011-876-1600"
"","調剤薬局ツルハドラッグ菊水元町８条店","003-0828","北海道","札幌市白石区","札幌市白石区菊水元町８条２－１−１","01104","011-799-4928","月～金9:30～13:00、14:00～18:30土9:00～13:00日・祝休み","無",""
"","調剤薬局ツルハドラッグひばりが丘店","004-0022","北海道","札幌市厚別区","札幌市厚別区厚別南２－１０","01108","011-801-2268","月～金9:00～13:00､14:00～18:00土9:00～13:00日・祝休み","無",""
"","ピリカ北郷薬局","003-0832","北海道","札幌市白石区","札幌市白石区北郷２条４－６－７","01104","011-555-7544","月～金08：30～18：00　　　　　　　　　　土08：30～12：00　日・祝休み","有","080-7126-4030"
"","サン調剤薬局","004-0031","北海道","札幌市厚別区","厚別区上野幌１条３－１－７","01108","011-896-3355","月～金8:30～17:15
土8:30～12:30","有","011-896-3355"
"","なの花薬局上野幌店","004-0032","北海道","札幌市厚別区","札幌市厚別区上野幌２－２－３－１０","01108","011-896-1193","月・火・木・金9:00～18:00水9:00～17:00土9:00～12:30","有","070-3799-9996"
"","日本調剤大谷地薬局","004-0041","北海道","札幌市厚別区","札幌市厚区大谷地東４－１－２","01108","011-893-1673","月～金9:00～18:00土9:00～13:00","有","090-5988-2861"
"","日本調剤大谷地東薬局","004-0041","北海道","札幌市厚別区","札幌市厚別区大谷地東２－５－１５","01108","011-398-5192","月～金9:00～18:00土9:00～13:00","有","080-1152-2979"
"","セントラルファーマシー","004-0051","北海道","札幌市厚別区","札幌市厚別区厚別中央１条６－２－１５","01108","011-891-7177","月・火・木・金9:00～20:00水・土9:00～17:00","無",""
"","なの花薬局新札幌駅前店","004-0051","北海道","札幌市厚別区","札幌市厚別区厚別中央１条６－３－１　ホクノービル１Ｆ","01108","011-892-1144","月・火8:30～19:30水～金8:30～19:00土8:30～13:30","有","011-892-1144"
