custom_website,custom_address,custom_memo_available_datetime,custom_postalcode,custom_phone,post_title,tax_is_open_sunday,tax_is_open_holiday
http://www.narukawa-lc.com,愛知県名古屋市守山区野萩町13-14  プラザ野萩2F,【月火水金】9:00~12:00、16:00~19:00【木土】9:00~12:00,463-0042,052-796-2220,なるかわレディースクリニック,×,×
tatelc.com,愛知県名古屋市守山区大谷町2-51,【平日】9:00~12:00、17:00~19:00【土】9:00~12:00   (日祝木曜、休診),463-0041,052-794-5151,たてレディースクリニック,×,×
-,愛知県名古屋市緑区徳重2丁目1810番地,【月火水金】9:00~12:30、16:00~18:30【木土】9:00~12:30,458-0815,052-877-1333,徳重ウイメンズケアクリニック,×,×
http://nomucli.com,愛知県名古屋市緑区滝ノ水四丁目315番,【月火木金】9:00~14:00、15:00~18:00,458-0021,052-896-5311,産婦人科 野村クリニック,×,×
www.royalbell.jp,愛知県名古屋市緑区水広1丁目1715番地,緊急であれば24時間対応,458-0848,052-879-6660,ロイヤルベルクリニック,◯,◯
www.nakanesanfu.or.jp/,愛知県名古屋市緑区相川2-126,深夜以外は、毎日可,458-0011,052-895-1177,医療法人 中根産婦人科,◯,◯
-,愛知県名古屋市名東区つつじが丘712,【平日】9:00~12:00、17:00~19:00【水土】9:00~12:00,465-0017,052-777-0111,奈倉レディースクリニック,×,×
-,愛知県名古屋市名東区代万町1-93,【月火金】9:00~12:00、16:30~19:30 【木土】9:00~12:00,465-0086,052-701-3565,西山産婦人科・内科,×,×
ttp://www.flc.or.jp/,愛知県名古屋市名東区藤里町1602番地,【平日】9:30~19:00【水】9:30~13:00【土】9:30~12:30,465-0036,052-775-1103,医療法人藤ケ丘レディスクリニック,×,×
https://www.wakabadai-clinic.or.jp/,愛知県名古屋市名東区若葉台502,【平日】9:10~13:00、17:10~19:00  •水曜夕方休診【土曜】9:10~13:00、14:30~16:00,465-0015,052-777-2888,医療法人若葉台クリニック,×,×
www.aiko-women.com,愛知県名古屋市名東区よもぎ台二丁目904番地,【月火水金】9:30~12:30、15:30~18:30【木土】9:30~12:30,465-0091,052-777-8080,医療法人亜一会 あいこ女性クリニック,×,×
https://www.kuzuya-cl.jp/,愛知県名古屋市名東区本郷二丁目94-1 みふくビル2F,【平日(月火木金)】8:45~12:30、16:40~19:30【土】8:45~12:30,465-0024,052-769-0007,くずやクリニック,×,×
https://www.drtanemura.com,愛知県名古屋市天白区野並1丁目265番地,【月金】9:00~12:00、17:00~19:00【火木】9:00~12:00、14:00~16:00、17:00~19:00【水土】9:00~12:00,468-0045,052-799-6121,産科婦人科 種村ウィメンズクリニック,×,×
http://ilmare-lc.com/,愛知県名古屋市天白区島田四丁目2904番地,【月火木金】9:00~12:00、16:00~19:00【水】9:00~12:00【土】9:00~13:00,468-0056,052-801-5252,医療法人 医聖会 イルマーレレディースクリニック,×,×
obata-sanfujinka.com,愛知県名古屋市天白区荒池2丁目3306番地,【平日】9:00~12:00、14:00~17:00【土】8:45~13:00,468-0013,052-875-7569,おばた産婦人科クリニック,×,×
http://www.yagoto-lc.net/,愛知県名古屋市天白区音聞山810,平日 9:00~12:30 16:00~19:00土曜日 9:00~12:30 木曜日 9:00~12:30 日曜日休診,468-0063,052-834-1060,八事レディースクリニック,×,×
https://cocokara-clinic.com,愛知県名古屋市東区泉一丁目23番36号  NBN泉ビル4F,【月金】10:00~13:30、15:30~19:00【水木】10:00~13:30、15:30~18:30【火土】10:00~13:30、PMなし,461-0001,052-950-5077,ココカラウィメンズクリニック,×,×
-,愛知県名古屋市東区豊前町2丁目68番 山田ビル北館1F,【月火木金】9:00~12:00、16:30~19:30【水土】9:00~12:00,461-0034,052-935-0596,おくむらレディスクリニック,×,×
http://www.hiratalc.com,愛知県名古屋市北区天道町2-34,【月火金】9:00~12:30、16:30~19:30【水土】9:00~12:30,462-0034,052-914-7277,平田レディースクリニック,×,×
https://www.hiratake.com/original9.htm/,愛知県名古屋市北区敷島町48番地1,【平日】9:30~12:00、16:30~18:00【火木土】9:30~12:00    診察時間内,462-0045,052-914-3240,平竹クリニック,×,×
-,愛知県名古屋市北区楠4-137,24時間365日対応可閏年は24時間366日対応可,462-0012,052-901-1313,なごや内科整形産婦人科,◯,◯
yamada-iin-kitaku.com,愛知県名古屋市北区萩野通二丁目10番地,【平日 月火水金】9:00~12:00、16:30~19:00【土】9:00~12:00,462-0026,052-981-2033,山田医院,×,×
https://www.lucentclinic.com,愛知県名古屋市西区牛島町6番1号 名古屋ルーセントタワー3階,【平日】9:00~12:00、14:30~16:30,451-6003,052-569-6030,大雄会ルーセントクリニック,×,×
http://www.shounaidori-lc.com,愛知県名古屋市西区香呑町6丁目50番地 ノーステラス庄内通1階,【平日】9:00~12:00、15:00~18:00【土】9:00~12:00,451-0015,052-522-3800,庄内通レディースクリニック,×,×
http://kawai-sanfujinka.jp,愛知県名古屋市西区坂井戸町191番地,【午前】9時~12時まで【午後】17時~19時まで 休診日:水日祝日.土曜午後,452-0804,052-502-1501,医療法人 川合産婦人科,×,×
http://www.mushika-ladiesclinic.com/,愛知県名古屋市西区新道二丁目5番7号 中京メディカルビル2階,【月火木金】9:00~12:00、15:30~18:30【土】9:00~12:30,451-0043,052-583-5556,むしかレディースクリニック,×,×
www.castlebell.jp,愛知県名古屋市西区天塚町2-7,緊急であれば24時間対応,451-0021,052-529-1333,キャッスルベルクリニック,◯,◯
-,愛知県名古屋市中村区大宮町2-60,【月火木金】9:00~13:00、16:00~19:00【土】9:00~13:00   水は休診,453-0821,052-471-8900,堀産婦人科,×,×
asahi-lc.com,愛知名古屋市中村区靖国町1-140,【平日】9:00~12:30【木・土】9:00~12:30,453-0065,052-411-7890,あさひレディースクリニック,×,×
-,愛知県名古屋市中村区稲葉地町7-5,【月火木金】9:00~12:00、16:00~19:00【水土】9:00~12:00外来にて診察時間のみ,453-0841,052-412-1771,山田産婦人科,×,×
http://www.st-sophia.jp,愛知県名古屋市中村区名駅一丁目1番4号 JRセントラルタワーズ19階,【月水金】8:30~19:00【火木土】8:30~13:00,450-6019,052-551-1595,医療法人成田育成会 セントソフィアクリニック,×,×
http://www.lcmyu.com/,愛知県名古屋市中村区名駅四丁目6番23号 第3堀内ビル13階,【平日】10:00~13:00、16:30~19:00【土】10:00~13:00,450-0002,052-551-7111,レディースクリニックミュウ,×,×
-,愛知県名古屋市中村区名駅南一丁目15-21 宇佐美名古屋ビル3階,【月火木金】9:00~13:00、16:00~19:00【土 第2.4.5】9:00~13:00,450-0003,052-587-3111,かなくらレディスクリニック,×,×
https://katonoriko-lc.jp,愛知県名古屋市中村区名駅四丁目26番25号 メイフィス名駅ビル3F,【平日.月火水金】10:00~13:00、16:00~19:00【木土】10:00~13:00,450-0002,052-587-2888,かとうのりこレディースクリニック,×,×
https://www.lady-plus.jp/,愛知県名古屋市中村区名駅三丁目26番8号 KDX名古屋駅前ビル14階,【月~土】10:00~19:00【日】11:00~15:00,450-0002,052-551-8881,Dr.MARI CLINIC 名古屋駅院,△,×
https://www.daiya-lc.jp,愛知県名古屋市中村区名駅3-15-1 名古屋ダイヤビルディング2号館1階,平日10:00~13:00、16:00~19:00土曜日 9:00~13:00,450-0002,052-561-1881,ダイヤビルレディースクリニック,×,×
https://www.kaseki-cl.com,愛知県名古屋市中区金山一丁目14番9号 長谷川ビル8階,【平日 月火水金】9:30~12:30、16:00~19:00【土日】9:30~12:30    木祝日休,460-0022,052-324-7701,婦人科可世木クリニック,△,×
yamadacityclinic.com,愛知県名古屋市中区栄二丁目15-40,【月火木金】10:00~13:00、16:00~18:30【水土】10:00~13:00  日祝休み,460-0008,052-231-0782,山田シティクリニック,×,×
https://sakaeo-g.com,愛知県名古屋市中区栄五丁目22番22号,【月~木】9:00~13:00、17:00~20:00【金・土】9:00~13:00、17:00~19:00,460-0008,052-251-5066,栄産婦人科,×,×
http://lottage.com,愛知県名古屋市中区錦三丁目24番24号  錦324ビル7F,【平日】11:00~14:00、15:00~20:00【水】11:00~14:00【土】11:00~14:00、15:00~18:00  祝日不定休,460-0003,052-228-9265,医療法人うたし会 クリニックロタージェ,×,×
https://iidalady.com,愛知県名古屋市中区新栄三丁目2-1,【月~水、金】9:00~12:30、15:30~18:30【土】9:00~12:30,460-0007,052-241-0512,医療法人 芳栄会 飯田レディースクリニック,×,×
http://www.tmasahashi.com/,愛知県名古屋市中区栄三丁目6番20号 辰晃ビルディング3階,【月火金】10:00~13:00、15:30~19:00【水】10:00~13:00   【木】15:30~19:00【土】10:00~15:00,460-0008,052-263-1103,まさはしレディスクリニック,×,×
mermaidlc.com,愛知県名古屋市中区錦三丁目5番15号 パークウエストビル2階,【月火】10:30~13:30【木金】10:30~13:30、16:00~19:00【土】15:00~19:00,460-0003,052-746-9977,マーメイドクリニック栄,×,×
https://www.parksideclinic-sakae.com,愛知県名古屋市中区栄三丁目31番7号  大河内ビル 5階,【平日(月水木金)】11:00~14:00、17:00~20:00【土 祝日】11:00~14:00、15:00~19:00【日】11:00~14:00、15:00~18:00,460-0008,052-262-2030,パークサイド栄クリニック,×,×
http://www.tomoko-lc.com/i/,愛知県名古屋市中区錦三丁目22番13号 栄町ビル西館4階,【月火金】12:00~15:00、17:00~20:00【土】12:00~15:00、17:00~19:00【日】11:00~15:00,460-0003,052-950-7777,ともこレディースクリニック,△,×
http://www.sl-medical.gr.jp,愛知県名古屋市中区新栄町1-3  日丸名古屋ビル3階,【平日】9:00~12:30、14:00~16:00【木土】9:00~12:30,460-0004,052-971-0930,すぎやまレディスクリニック,×,×
http://www.clinic-frau-sakae.com,愛知県名古屋市中区栄三丁目17-15 エフエックスビル3F,【月火水金】9:30~13:00、14:30~18:30【土】9:00~13:00、14:00~17:30事前予約制,460-0008,052-238-0039,クリニックフラウ栄,×,×
https://www.gracebells.jp/,愛知県名古屋市中区大須3-16-25,【月火水金】9:00-12:30、17:00ー19:30【木土】9:00-12:30,460-0011,052-261-7777,グレイスベルクリニック,,
www.kato-sentoyo.jp,愛知県名古屋市中区金山一丁目13番18号  ベルデ・マーレ・ビル5階,【平日】9:00~12:30、16:00~19:00【土】9:00~13:00,460-0022,052-339-0033,かとうせんとよレディスクリニック,×,×
https://okada-w.com,愛知県名古屋市中区正木四丁目8番7号  れんが橘ビル3F,【月火木金】10:30~12:30、15:30~18:00【水土】10:30~12:30,460-0024,052-683-0018,おかだウィメンズクリニック,×,×
www.ikuta-w.com,愛知県名古屋市中区栄三丁目15-27 名古屋プラザ3F,【月火水金】10:00~12:30、15:00~18:00【木土】10:00~12:30,460-0008,052-263-1250,いくたウィメンズクリニック,×,×
https://www.lady-plus.jp/,愛知県名古屋市中区栄三丁目7番9号  新鏡栄ビル 3階,【平日 月~土】10:00~19:00【日】11:00~15:00   祝日不定休,460-0008,052-261-1200,Dr.MARI CLINIC 栄院,△,×
shibakuri.jp,愛知県名古屋市昭和区阿由知通5-7,【月火木金】9:00~12:00、17:00~19:00【水土】9:00~12:00,466-0027,052-851-2121,産婦人科柴田クリニック,×,×
http://www.gokiso-lc.com,愛知県名古屋市昭和区阿由知通三丁目10番地,【月水金】9:00~12:30、17:00~19:30【火】9:00~12:30、16:00~19:00(予約のみ)【土】9:00~12:30,466-0027,052-732-9733,医療法人ごきそレディスクリニック,×,×
lbc-yamate.com,愛知県名古屋市昭和区山手通三丁目9番地の1 日興山手通ビル1階 A号室,【平日】9:00~12:00、14:00~17:00【第1、3土曜】9:00~12:00,466-0815,052-835-8989,レディースビューティクリニック ヤマテ,×,×
-,愛知県名古屋市昭和区菊園町4-30-1,【平日】9:00~12:00、17:00~20:00(月水金)【土】9:00~13:00,466-0843,052-851-4111,あさもとクリニック産婦人科,×,×
http://nagpya-mizuno-sannhujinka.com,愛知県名古屋市瑞穂区牧町2丁目11番地,【月~土】9:00~12:00【月火木金】18:00~20:00,467-0816,052-841-1234,産婦人科 水野クリニック,×,×
http://www.kato-clinic.jp,愛知県名古屋市瑞穂区田辺通5丁目8-2,※ 要電話確認,467-0027,052-836-7953,医療法人藤渓会 加藤外科産婦人科・乳腺クリニック,△,△
www.pure-jc.com,愛知県名古屋市瑞穂区八勝通1丁目14番地2,【月~土】8:45~12:00【月火水金】15:45~18:00,467-0042,052-837-0080,医療法人寿実会ピュアー女性クリニック,×,×
http://klc.ne.jp/,愛知県名古屋市熱田区金山町1-202 東和ビル6F,【平日】10:00~19:00【土】10:00~16:00※ただし初診は受付終了30分前まで,456-0002,052-681-2241,金山レディースクリニック,×,×
https://www.orange-ladies.com/,愛知県名古屋市熱田区三本松町18番4号ミュープラット神宮前4階,月・火・木・金 9:15-13:00 15:00-18:45土 9:15-13:00,456-0032,052-883-0777,神宮前オレンジレディースクリニック,,
https://issha-kladies.com/,愛知県名古屋市名東区一社2丁目8番オオタ一社ビル2F,平日(月・火・木・金) 9:00~12:00、16:00~19:00土曜        9:00~13:00水曜・日曜・祝日は対応しておりません,465-0093,052-702-5884,一社駅前こばやしレディースクリニック,,
http://www.koseikai-hp.or.jp/,愛知県豊橋市吾妻町137,平日 9:00~11:00土 9:00~11:00※ 第1.3.5火曜日は10:00まで,440-0045,0532-61-3166,光生会病院,×,×
http://www.parkbell.jp/,愛知県豊橋市南松山町153,緊急の場合は24時間対応可,440-0877,0532-56-0020,パークベルクリニック,◯,◯
http://www.takeuchi-art.jp,愛知県豊橋市新本町23,月火木金 9:00~12:00 14:00~18:00水土 9:00~12:00,440-0892,0532-52-3453,竹内産婦人科,×,×
http://www.jun-lc.com,愛知県豊橋市北山町61番地の3,終日可能,441-8105,0532-38-0306,医療法人輝 ジュンレディースクリニック豊橋,◯,◯
http://koishi.or.jp/,愛知県豊橋市つつじが丘二丁目7-1,平日(月火水金) 9:00~12:00 15:00~18:00(木土) 9:00~12:00,440-0858,0532-66-1212,医療法人小石マタニティクリニック,×,×
http://www.imaizumi-san.com,愛知県豊橋市仲ノ町112-3,平日 8:30~12:00 14:00~18:30土 8:30~12:00 14:00~17:00,440-0046,0532-62-7173,今泉産婦人科医院,×,×
http://www.nakaoka-lc.com,愛知県豊橋市東幸町字大山43番地の2,24時間対応可,440-0843,0532-63-5588,医療法人 中岡レディースクリニック,◯,◯
http://www.t-w-c.jp,愛知県豊橋市つつじが丘二丁目3番地10,平日 9:00~12:00 15:00~18:00土 9:00~12:00,440-0858,0532-66-5550,つつじが丘ウイメンズクリニック,×,×
http://www.mammyrose.net/,愛知県豊橋市高洲町字森下1番地,(月火木金) 9:00~12:00 16:00~18:00(水土) 9:30~12:00,441-8006,0532-32-6585,マミーローズクリニック,×,×
http://www.angelbells.jp/,愛知県岡崎市錦町5-1,緊急の場合は24時間対応可,444-0067,0564-66-0050,エンジェルベルホスピタル,◯,◯
https://www.kanayama-iin.com,愛知県岡崎市野畑町字南郷中53,火・金 10:30~12:00※ 上記以外の曜日については要電話相談,444-0211,0564-51-9106,金山医院,△,△
http://www.sekiyaclinic.com,愛知県岡崎市鴨田町字広元247,月・火・水・金 9:00~12:00 16:00~19:00木・土 9:00~12:00,444-2121,0564-26-0303,せきやクリニック,×,×
-,愛知県岡崎市鴨田本町9番地19,月・火・木・金 9:00~11:30、15:00~17:30土 9:00~11:30※ 臨時休業有のため要事前電話,444-2122,0564-21-8191,岡崎産婦人科,×,×
https://ohara-mc.com,愛知県岡崎市洞町字西浦8番地1,月・水・土 9:00~11:30火・木・金 9:00~11:30 16:30~18:30,444-0008,0564-21-1585,おおはらマタニティクリニック,×,×
http://www.katohos.or.jp,愛知県岡崎市明大寺本町1丁目7番地,月・水・金 9:15~11:30 13:00~16:30火 9:15~11:30土 9:00~11:30,444-0860,0564-21-3251,医療法人一心会 加藤産婦人科,×,×
http://tana-san.byoinnavi.jp,愛知県岡崎市康生通南2丁目23-5,月・火・水・金 9:00~11:30 16:00~18:30土 9:00~11:30 14:00~16:30,444-0044,0564-23-8161,田那村産婦人科,×,×
http://takalc.com,愛知県岡崎市上地1-5-8,月・火・木・金 9:00~12:00 15:30~18:30水・土 9:00~12:00,444-0823,0564-55-4103,たかレディースクリニック,×,×
https://www.toyota-mh.jp/,愛知県豊田市平和町1-1,緊急避妊の場合は24時間対応可,471-8513,0565-28-0100,トヨタ記念病院,◯,◯
https://toyota.jaaikosei.or.jp/,愛知県豊田市浄水町伊保原500-1,月~金 8:20~11:30土(第1.3) 8:20~11:30,470-0396,0565-43-5000,愛知県厚生農業協同組合連合会豊田厚生病院,×,×
